timesteps,env_idx,episode_reward,episode_length
137532,0,142.02549,101
137560,0,-11.787771,7
137692,3,140.113917,101
137792,2,136.135872,101
137820,1,123.921838,101
137964,0,125.297779,101
138096,3,132.534396,101
138184,0,39.953976,55
138196,2,118.846597,101
138224,1,121.690804,101
138500,3,122.850773,101
138576,0,94.56336,98
138580,0,-20.0,1
138600,2,141.752066,101
138628,1,136.653494,101
138872,3,90.61058,93
138876,3,-20.0,1
138984,0,138.821303,101
139004,2,139.492003,101
139020,2,-15.780269,4
139032,1,136.926658,101
139280,3,137.310163,101
139388,0,125.265797,101
139424,2,137.91752,101
139436,1,118.595404,101
139684,3,133.382438,101
139792,0,133.024948,101
139796,0,-20.0,1
139828,2,138.400926,101
139840,1,124.601742,101
139848,1,-18.646951,2
140088,3,120.191809,101
140092,3,-20.0,1
140200,0,134.550096,101
140232,2,135.729917,101
140252,1,117.881485,101
140496,3,113.041722,101
140500,3,-20.0,1
140604,0,142.347582,101
140636,2,129.631699,101
140656,1,135.836017,101
140660,1,-20.0,1
140664,1,-20.0,1
140700,1,-9.487,9
140904,3,123.612385,101
141008,0,117.89812,101
141040,2,129.934343,101
141104,1,123.853612,101
141108,1,-20.0,1
141172,0,25.334177,41
141308,3,139.422068,101
141444,2,141.093253,101
141512,1,134.804877,101
141544,1,-10.539203,8
141576,0,136.71657,101
141712,3,130.003751,101
141812,2,73.133244,92
141948,1,131.904359,101
141980,0,138.361928,101
142116,3,129.273382,101
142216,2,110.676185,101
142352,1,138.547538,101
142384,0,125.977713,101
142520,3,131.037049,101
142620,2,130.143794,101
142756,1,139.517299,101
142788,0,138.835729,101
142924,3,114.862163,101
142928,3,-20.0,1
143024,2,143.637776,101
143040,2,-16.131233,4
143160,1,127.887482,101
143168,1,-18.57679,2
143192,0,136.574034,101
143332,3,121.815971,101
143444,2,139.56203,101
143572,1,122.974812,101
143596,0,121.961985,101
143736,3,125.995142,101
143848,2,113.595316,101
143852,2,-20.0,1
143976,1,138.335044,101
143980,1,-20.0,1
144000,0,102.838984,101
144140,3,115.164392,101
144256,2,141.074722,101
144280,2,-12.764833,6
144384,1,127.867328,101
144404,0,113.504008,101
144544,3,127.966246,101
144596,3,-3.152361,13
144684,2,136.653732,101
144788,1,128.863439,101
144808,0,120.221838,101
145000,3,137.129222,101
145088,2,135.081407,101
145192,1,133.92694,101
145212,0,136.506386,101
145216,0,-20.0,1
145404,3,140.449467,101
145492,2,132.220902,101
145512,0,54.633527,74
145516,0,-20.0,1
145556,0,-7.481471,10
145596,1,141.638111,101
145808,3,111.123362,101
145896,2,127.563156,101
145960,0,123.062667,101
146000,1,132.78649,101
146212,3,123.201087,101
146300,2,137.435212,101
146304,2,-20.0,1
146364,0,136.789968,101
146404,1,124.913649,101
146616,3,136.627013,101
146708,2,139.690496,101
146768,0,123.645383,101
146808,1,127.771,101
147020,3,114.117673,101
147112,2,134.337673,101
147172,0,127.423594,101
147176,0,-20.0,1
147212,1,130.235519,101
147408,3,110.925169,97
147444,3,-9.062612,9
147516,2,136.343334,101
147580,0,136.064049,101
147616,1,133.347109,101
147848,3,135.80692,101
147896,1,62.453522,70
147920,2,138.157941,101
147984,0,137.305037,101
148252,3,139.465381,101
148300,1,135.602241,101
148324,2,140.474755,101
148388,0,137.653068,101
148392,0,-20.0,1
148616,3,75.12434,91
148704,1,135.70624,101
148728,2,118.517352,101
148796,0,94.869551,101
149020,3,139.621326,101
149108,1,116.914928,101
149132,2,138.153597,101
149200,0,131.559585,101
149284,3,61.385873,66
149296,3,-17.110889,3
149512,1,130.552168,101
149536,2,140.631133,101
149604,0,133.828024,101
149628,3,69.227106,83
149916,1,136.116007,101
149940,2,136.893906,101
150008,0,130.919432,101
150032,3,124.293183,101
150236,1,74.303418,80
150344,2,141.424198,101
150348,2,-20.0,1
150400,0,79.98471,98
150436,3,138.865556,101
150640,1,129.138794,101
150752,2,142.148116,101
150756,2,-20.0,1
150804,0,123.59357,101
150840,3,140.9593,101
151044,1,138.371212,101
151160,2,133.911894,101
151208,0,142.582339,101
151220,0,-17.252379,3
151244,3,139.167059,101
151448,1,119.402867,101
151452,1,-20.0,1
151564,2,141.550701,101
151624,0,106.581051,101
151648,3,133.349966,101
151856,1,137.967911,101
151860,1,-20.0,1
151968,2,129.939779,101
151980,2,-17.432111,3
152028,0,140.43273,101
152052,3,142.469908,101
152264,1,134.894737,101
152384,2,137.056337,101
152432,0,117.571198,101
152456,3,115.042491,101
152668,1,140.506384,101
152788,2,126.942959,101
152792,2,-20.0,1
152836,0,141.498231,101
152860,3,134.379184,101
152864,3,-20.0,1
153032,2,37.486783,60
153072,1,131.059918,101
153240,0,135.29882,101
153268,3,143.473384,101
153436,2,122.429982,101
153476,1,135.13887,101
153644,0,137.960699,101
153672,3,133.965727,101
153840,2,135.775853,101
153880,1,138.078595,101
154048,0,120.696987,101
154076,3,123.226089,101
154080,3,-20.0,1
154244,2,141.929298,101
154284,0,29.536274,59
154284,1,114.150515,101
154484,3,136.087404,101
154496,3,-17.357408,3
154648,2,137.007557,101
154688,0,127.778592,101
154688,1,137.702447,101
154900,3,114.531369,101
155012,1,60.718858,81
155052,2,141.288723,101
155092,0,139.404416,101
155304,3,101.558901,101
155312,3,-18.677825,2
155416,1,133.228134,101
155456,2,139.813789,101
155496,0,140.503456,101
155500,0,-20.0,1
155716,3,124.564993,101
155720,3,-20.0,1
155816,0,51.085674,79
155820,1,117.235656,101
155860,2,133.905945,101
156124,3,137.640936,101
156220,0,115.240069,101
156224,1,139.948241,101
156264,2,135.138697,101
156528,3,143.241079,101
156624,0,122.444038,101
156628,0,-20.0,1
156628,1,124.946094,101
156668,2,104.710793,101
156932,3,142.147935,101
157032,0,137.218484,101
157032,1,139.980672,101
157072,2,112.470706,101
157336,3,139.335428,101
157436,0,136.050303,101
157436,1,133.844473,101
157476,2,131.480728,101
157740,3,132.594452,101
157840,0,132.242719,101
157840,1,101.39237,101
157856,1,-15.873766,4
157868,1,-17.212121,3
157872,1,-20.0,1
157876,1,-20.0,1
157880,2,127.226007,101
158144,3,135.565443,101
158244,0,126.17586,101
158280,0,-9.620926,9
158280,1,137.684121,101
158284,2,136.684611,101
158548,3,131.983826,101
158684,0,139.227836,101
158684,1,139.594392,101
158688,2,134.889559,101
158952,3,127.669582,101
159088,0,122.364289,101
159088,1,117.750595,101
159092,2,113.60504,101
159104,2,-17.552278,3
159356,3,140.015669,101
159492,0,135.236254,101
159492,1,123.332393,101
159508,2,132.29689,101
159540,2,-10.374507,8
159760,3,134.059337,101
159896,0,126.487225,101
159896,1,131.144643,101
159944,2,139.806836,101
160164,3,141.557359,101
160300,0,132.787361,101
160300,1,136.415157,101
160348,2,139.002836,101
160568,3,132.051332,101
160704,0,125.058376,101
160704,1,116.435374,101
160708,0,-20.0,1
160712,0,-20.0,1
160752,2,124.436315,101
160972,3,141.357027,101
161016,3,-6.095898,11
161032,3,-15.648087,4
161068,1,71.096381,91
161116,0,134.973116,101
161156,2,132.236682,101
161436,3,129.132995,101
161456,3,-14.60463,5
161472,1,122.337847,101
161476,1,-20.0,1
161520,0,138.547008,101
161560,2,139.810167,101
161564,2,-20.0,1
161860,3,133.867222,101
161880,1,142.231719,101
161880,3,-15.068061,5
161924,0,138.37355,101
161968,2,134.170361,101
162284,1,135.521161,101
162284,3,135.198409,101
162304,1,-14.819508,5
162328,0,139.713526,101
162332,1,-11.94364,7
162372,2,124.352561,101
162688,3,130.414063,101
162708,3,-14.167192,5
162712,3,-20.0,1
162732,0,99.341749,101
162736,1,110.350076,101
162740,0,-18.568014,2
162776,2,98.285565,101
163116,3,133.23332,101
163120,3,-20.0,1
163124,3,-20.0,1
163140,1,141.870483,101
163144,0,133.678745,101
163168,1,-12.533288,7
163180,2,112.982942,101
163188,1,-14.254744,5
163528,3,134.303024,101
163548,0,132.128431,101
163564,3,-9.497562,9
163568,3,-20.0,1
163584,2,142.255246,101
163588,2,-20.0,1
163592,1,137.070003,101
163952,0,140.753306,101
163972,3,143.728255,101
163992,2,137.371217,101
163996,1,133.093335,101
164356,0,135.454646,101
164376,3,137.733517,101
164396,2,120.358269,101
164400,1,138.173165,101
164448,1,-5.446143,12
164760,0,137.688057,101
164764,0,-20.0,1
164780,3,142.090715,101
164788,3,-18.599711,2
164800,2,141.753661,101
164852,1,143.160357,101
165168,0,134.013773,101
165172,0,-20.0,1
165192,3,140.47426,101
165204,2,135.019374,101
165256,1,136.124808,101
165576,0,124.012375,101
165596,3,112.36416,101
165608,2,138.049511,101
165660,1,119.007885,101
165980,0,139.416819,101
166000,3,143.078728,101
166012,2,140.156289,101
166016,3,-15.801265,4
166064,1,134.668554,101
166384,0,89.132055,101
166416,2,138.25117,101
166420,3,85.353696,101
166468,1,141.168457,101
166788,0,129.185598,101
166820,2,134.664404,101
166824,3,112.861763,101
166872,1,135.450904,101
167192,0,131.044789,101
167196,0,-20.0,1
167224,2,136.60453,101
167228,3,133.121572,101
167232,3,-20.0,1
167236,3,-20.0,1
167276,1,101.806252,101
167296,1,-14.576178,5
167600,0,142.947319,101
167616,0,-15.797777,4
167628,2,144.956261,101
167640,3,133.188106,101
167700,1,142.099154,101
168020,0,118.182403,101
168032,2,107.159617,101
168036,3,88.768409,99
168104,1,117.936204,101
168424,0,136.872382,101
168436,2,138.906425,101
168440,3,135.557937,101
168508,1,142.082734,101
168828,0,131.014997,101
168832,0,-20.0,1
168840,2,136.592516,101
168844,3,130.105003,101
168912,1,127.488772,101
169236,0,142.447386,101
169244,2,137.874326,101
169248,2,-20.0,1
169248,3,137.712038,101
169316,1,141.618052,101
169640,0,132.088772,101
169652,2,141.158562,101
169652,3,143.04428,101
169720,1,135.758036,101
170044,0,141.324003,101
170048,0,-20.0,1
170052,0,-20.0,1
170056,2,140.628808,101
170056,3,138.736998,101
170124,1,139.802336,101
170140,1,-15.999936,4
170456,0,121.056839,101
170460,2,135.698849,101
170460,3,136.019521,101
170544,1,141.838084,101
170796,3,82.349747,84
170860,0,120.62723,101
170864,2,129.024998,101
170948,1,144.354907,101
171200,3,141.636142,101
171264,0,141.674787,101
171268,0,-20.0,1
171268,2,131.74493,101
171276,0,-18.690141,2
171352,1,138.928064,101
171604,3,140.824063,101
171632,3,-11.698265,7
171672,2,133.795453,101
171680,0,132.856501,101
171756,1,139.61525,101
172036,3,138.409395,101
172076,2,129.871977,101
172084,0,128.890425,101
172160,1,139.26082,101
172440,3,120.90546,101
172444,3,-20.0,1
172448,3,-20.0,1
172480,2,133.660197,101
172488,0,135.249773,101
172564,1,142.004615,101
172852,3,138.80011,101
172856,3,-20.0,1
172884,2,133.131443,101
172892,0,126.300023,101
172968,1,141.107594,101
173260,3,127.305709,101
173264,3,-20.0,1
173288,2,138.463289,101
173296,0,142.128291,101
173372,1,133.003,101
173668,3,128.869863,101
173692,2,136.720112,101
173700,0,141.944807,101
173776,1,116.437547,101
173780,1,-20.0,1
174072,3,134.616234,101
174096,2,100.509235,101
174100,2,-20.0,1
174104,0,141.07448,101
174184,1,136.867856,101
174476,3,142.577577,101
174504,2,120.673613,101
174508,0,138.992669,101
174588,1,129.088781,101
174616,1,-11.97485,7
174880,3,139.765457,101
174908,2,126.525165,101
174912,0,137.064669,101
175020,1,137.073912,101
175284,3,131.25576,101
175312,2,120.628201,101
175316,0,127.789399,101
175424,1,136.12941,101
175688,3,140.687126,101
175716,2,136.030772,101
175720,0,141.786565,101
175720,2,-20.0,1
175828,1,134.732871,101
176092,3,130.545602,101
176124,0,132.99939,101
176124,2,136.016664,101
176136,2,-17.337488,3
176232,1,128.965813,101
176236,2,6.494245,25
176256,1,-12.901579,6
176496,3,141.947703,101
176528,0,142.81553,101
176532,0,-20.0,1
176640,2,142.939974,101
176660,1,135.77112,101
176900,2,49.452407,65
176900,3,132.476493,101
176904,2,-20.0,1
176936,0,136.995446,101
177064,1,132.308888,101
177304,3,134.819776,101
177308,2,129.559251,101
177308,3,-20.0,1
177340,0,128.570504,101
177468,1,138.778681,101
177712,2,130.622422,101
177712,3,137.869458,101
177744,0,145.4966,101
177872,1,138.45049,101
178116,2,144.241386,101
178116,3,138.13723,101
178120,2,-20.0,1
178148,0,139.276087,101
178276,1,125.677025,101
178520,3,136.308294,101
178524,2,144.844881,101
178552,0,131.57073,101
178680,1,140.819212,101
178924,3,89.626906,101
178928,2,138.711357,101
178956,0,140.661024,101
178960,0,-20.0,1
179084,1,139.642029,101
179328,3,122.537276,101
179332,2,136.864802,101
179364,0,132.922126,101
179384,0,-14.419525,5
179388,0,-20.0,1
179488,1,131.290924,101
179732,3,140.055031,101
179736,2,133.685292,101
179792,0,133.960868,101
179892,1,140.772736,101
180136,3,139.739251,101
180140,2,139.838081,101
180196,0,115.092525,101
180296,1,137.332023,101
180540,3,136.361178,101
180544,2,133.132662,101
180600,0,118.693844,101
180700,1,137.103975,101
180944,3,121.208431,101
180948,2,131.987073,101
180960,2,-17.428159,3
181004,0,122.729474,101
181008,0,-20.0,1
181104,1,138.209784,101
181348,3,135.214325,101
181364,2,124.191025,101
181412,0,138.422113,101
181508,1,124.236356,101
181752,3,103.313113,101
181768,2,138.089643,101
181816,0,136.264273,101
181912,1,129.915865,101
182156,3,139.762003,101
182172,2,135.357844,101
182220,0,136.283863,101
182316,1,135.677463,101
182560,3,141.746828,101
182568,3,-18.579932,2
182576,2,140.155881,101
182580,2,-20.0,1
182624,0,132.101606,101
182720,1,125.786666,101
182732,1,-17.261626,3
182972,3,143.813777,101
182984,2,142.419602,101
182988,2,-20.0,1
183028,0,136.89089,101
183136,1,131.048206,101
183168,1,-10.610915,8
183184,1,-15.67911,4
183376,3,111.41294,101
183392,2,128.089247,101
183396,2,-20.0,1
183432,0,125.47366,101
183588,1,136.235941,101
183760,2,57.603045,91
183764,2,-20.0,1
183780,3,141.699888,101
183836,0,123.698326,101
183840,0,-20.0,1
183992,1,119.914603,101
183996,1,-20.0,1
184000,1,-20.0,1
184036,1,-9.081143,9
184048,1,-17.225603,3
184168,2,136.783631,101
184184,3,136.807459,101
184244,0,131.257208,101
184316,1,57.776982,67
184572,2,130.048547,101
184588,3,133.929118,101
184648,0,135.266953,101
184720,1,113.208027,101
184976,2,135.769832,101
184992,3,136.167108,101
185052,0,132.471556,101
185124,1,126.563224,101
185380,2,141.865852,101
185396,3,138.262992,101
185456,0,138.021798,101
185528,1,140.492357,101
185784,2,132.84249,101
185800,3,119.506876,101
185860,0,108.266191,101
185932,1,125.915233,101
185960,1,-12.027107,7
186008,0,21.417457,37
186188,2,133.628254,101
186204,3,130.471409,101
186364,1,127.699746,101
186412,0,123.696933,101
186592,2,130.092593,101
186608,3,121.441864,101
186768,1,134.131942,101
186816,0,128.316481,101
186996,2,137.180918,101
187012,3,111.024855,101
187172,1,142.17744,101
187220,0,107.749263,101
187396,2,52.95898,100
187416,3,138.16674,101
187576,1,125.140366,101
187624,0,132.654652,101
187800,2,143.385061,101
187820,3,141.600656,101
187824,3,-20.0,1
187980,1,142.987785,101
188028,0,139.577132,101
188204,2,134.027927,101
188208,2,-20.0,1
188228,3,125.425085,101
188384,1,141.930709,101
188432,0,124.393169,101
188612,2,121.095355,101
188632,3,139.593338,101
188788,1,133.348128,101
188836,0,140.708428,101
188840,0,-20.0,1
188844,0,-20.0,1
189016,2,139.711628,101
189036,3,142.215798,101
189192,1,133.897285,101
189248,0,141.384131,101
189252,0,-20.0,1
189300,0,-4.719475,12
189420,2,143.877773,101
189440,3,137.37193,101
189596,1,144.960922,101
189624,1,-11.902498,7
189704,0,140.903432,101
189824,2,114.377228,101
189844,3,134.058961,101
190028,1,132.807269,101
190032,1,-20.0,1
190108,0,129.42763,101
190228,2,137.587828,101
190248,3,128.508142,101
190436,1,139.09701,101
190512,0,109.7261,101
190532,0,-14.558156,5
190632,2,132.694348,101
190652,3,133.409284,101
190840,1,136.893401,101
190936,0,140.269103,101
191036,2,141.512378,101
191056,3,142.699979,101
191244,1,134.884725,101
191340,0,139.074154,101
191440,2,139.642505,101
191460,3,134.489245,101
191464,3,-20.0,1
191648,1,130.452695,101
191744,0,141.639733,101
191844,2,142.505253,101
191868,3,135.843103,101
192052,1,137.926735,101
192148,0,144.269877,101
192152,0,-20.0,1
192248,2,139.493936,101
192252,2,-20.0,1
192272,3,140.796582,101
192456,1,143.324668,101
192556,0,142.571427,101
192640,3,92.882739,92
192656,2,124.86163,101
192860,1,138.174885,101
192864,1,-20.0,1
192960,0,125.188635,101
193044,3,138.271137,101
193060,2,133.263684,101
193268,1,135.428997,101
193364,0,128.059915,101
193448,3,132.873394,101
193464,2,140.348777,101
193492,3,-6.859578,11
193672,1,131.694537,101
193768,0,125.948952,101
193868,2,145.215207,101
193896,3,140.994785,101
194076,1,121.178071,101
194108,1,-10.007477,8
194172,0,140.9099,101
194252,2,95.797024,96
194300,3,139.948759,101
194512,1,132.940806,101
194516,1,-20.0,1
194576,0,134.049111,101
194656,2,131.814023,101
194660,2,-20.0,1
194704,3,103.105065,101
194708,3,-20.0,1
194920,1,139.407873,101
194924,1,-20.0,1
194980,0,137.277859,101
195064,2,133.805062,101
195112,3,128.716557,101
195208,1,51.24775,71
195384,0,132.168023,101
195424,3,79.36159,78
195428,3,-20.0,1
195468,2,140.771978,101
195596,1,74.5547,97
195600,1,-20.0,1
195788,0,128.17693,101
195792,0,-20.0,1
195832,3,137.56455,101
195872,2,128.045013,101
196004,1,135.09133,101
196196,0,139.144424,101
196236,3,140.10582,101
196240,3,-20.0,1
196276,2,143.495091,101
196408,1,136.256963,101
196412,1,-20.0,1
196416,1,-20.0,1
196600,0,137.337497,101
196644,3,134.938683,101
196680,2,138.825081,101
196820,1,142.076071,101
197004,0,130.144224,101
197048,3,134.264507,101
197084,2,138.642909,101
197224,1,139.423199,101
197408,0,127.606215,101
197440,0,-10.229475,8
197452,3,140.733413,101
197488,2,124.48031,101
197628,1,139.65909,101
197844,0,124.764954,101
197856,3,133.884835,101
197892,2,132.449196,101
198032,1,135.156388,101
198248,0,129.719232,101
198260,3,117.065625,101
198296,2,120.055909,101
198436,1,133.929182,101
198440,1,-20.0,1
198652,0,138.82691,101
198664,3,137.515971,101
198700,2,135.947113,101
198844,1,138.050782,101
199056,0,128.394749,101
199068,3,134.31055,101
199072,0,-15.928194,4
199076,0,-20.0,1
199104,2,134.944519,101
199248,1,130.729958,101
199472,3,126.514737,101
199480,0,136.739239,101
199508,2,132.117229,101
199652,1,135.911748,101
199744,1,4.413406,23
199748,1,-20.0,1
199752,1,-20.0,1
199876,3,130.915692,101
199884,0,123.245982,101
199912,2,142.699281,101
199916,2,-20.0,1
200156,1,125.417242,101
200280,3,124.026206,101
200288,0,122.138033,101
200320,2,121.424593,101
200324,2,-20.0,1
200560,1,136.44642,101
200684,3,138.744321,101
200692,0,137.48037,101
200728,2,136.944786,101
200964,1,116.818258,101
201088,3,135.605158,101
201096,0,134.66578,101
201100,0,-20.0,1
201132,2,138.655851,101
201292,3,38.954333,51
201316,3,-12.994539,6
201368,1,126.804628,101
201504,0,131.191013,101
201536,2,125.903143,101
201720,3,133.066233,101
201772,1,122.845512,101
201908,0,137.867253,101
201936,0,-11.381438,7
201940,2,127.018509,101
202124,3,137.951007,101
202176,1,134.588574,101
202340,0,140.994356,101
202344,2,139.001121,101
202528,3,119.298754,101
202580,1,130.006519,101
202684,0,86.634909,86
202748,2,126.423002,101
202932,3,137.638834,101
202984,1,100.368902,101
203088,0,133.54492,101
203152,2,129.543193,101
203172,2,-14.667294,5
203336,3,132.42246,101
203388,1,139.891827,101
203492,0,129.249562,101
203576,2,123.769898,101
203740,3,135.314359,101
203792,1,130.160198,101
203896,0,131.708101,101
203980,2,125.866715,101
204144,3,132.075456,101
204196,1,122.598401,101
204300,0,140.568727,101
204384,2,123.919911,101
204548,3,106.419928,101
204600,1,136.202031,101
204604,1,-20.0,1
204608,1,-20.0,1
204704,0,138.849891,101
204788,2,135.107191,101
204792,2,-20.0,1
204796,0,9.715034,23
204952,3,132.98393,101
205012,1,142.914889,101
205056,0,56.986837,65
205196,2,138.930347,101
205356,3,141.625642,101
205416,1,139.263149,101
205460,0,123.731003,101
205464,0,-20.0,1
205600,2,115.818074,101
205604,2,-20.0,1
205760,3,125.287871,101
205820,1,138.632053,101
205868,0,132.678591,101
206008,2,139.838914,101
206012,2,-20.0,1
206164,3,136.629517,101
206224,1,143.685557,101
206272,0,132.308513,101
206416,2,138.694879,101
206568,3,136.039232,101
206628,1,134.352364,101
206676,0,133.590762,101
206680,0,-20.0,1
206820,2,138.184669,101
206972,3,136.798739,101
207032,1,132.249573,101
207084,0,140.226287,101
207224,2,141.993702,101
207376,3,143.333346,101
207436,1,138.188979,101
207488,0,136.921689,101
207508,0,-14.663053,5
207628,2,140.410618,101
207780,3,142.460468,101
207812,3,-9.894397,8
207840,1,126.240793,101
207912,0,128.965729,101
208032,2,138.480653,101
208216,3,131.556622,101
208244,1,139.563607,101
208316,0,130.463149,101
208436,2,124.436751,101
208452,3,41.259685,59
208500,3,-4.526756,12
208648,1,128.186752,101
208720,0,135.017836,101
208840,2,139.838112,101
208904,3,125.243872,101
209052,1,139.553435,101
209064,1,-17.336102,3
209124,0,138.312617,101
209136,0,-17.11683,3
209140,0,-20.0,1
209244,2,142.354301,101
209308,3,135.556695,101
209312,3,-20.0,1
209468,1,131.021069,101
209544,0,142.855346,101
209648,2,121.895201,101
209652,2,-20.0,1
209716,3,121.632451,101
209872,1,125.717318,101
209948,0,132.522134,101
210056,2,141.014628,101
210064,2,-18.63638,2
210120,3,136.42309,101
210276,1,133.427321,101
210352,0,133.072024,101
210468,2,141.54766,101
210524,3,144.066252,101
210680,1,137.602068,101
210756,0,128.907674,101
210872,2,137.637253,101
210928,3,137.845601,101
211084,1,127.96528,101
211160,0,140.659413,101
211188,3,54.575267,65
211208,3,-14.902477,5
211276,2,138.23541,101
211488,1,140.712472,101
211564,0,129.613051,101
211612,3,136.266042,101
211616,3,-20.0,1
211680,2,143.302993,101
211892,1,134.685274,101
211968,0,144.659294,101
212020,3,137.200523,101
212084,2,138.807617,101
212296,1,131.511551,101
212372,0,127.440376,101
212424,3,136.999451,101
212488,2,137.783384,101
212492,2,-20.0,1
212700,1,140.97258,101
212776,0,131.297798,101
212788,3,65.970944,91
212896,2,127.378545,101
213104,1,141.872602,101
213180,0,136.113904,101
213192,3,128.452859,101
213300,2,133.955378,101
213304,2,-20.0,1
213508,1,125.148748,101
213512,1,-20.0,1
213584,0,137.03184,101
213596,3,143.09521,101
213708,2,144.900385,101
213916,1,142.088387,101
213988,0,132.516239,101
213992,0,-20.0,1
214000,3,126.075338,101
214112,2,107.18993,101
214120,2,-18.683165,2
214320,1,138.642186,101
214324,1,-20.0,1
214364,1,-7.789087,10
214392,0,98.634166,100
214404,3,139.388809,101
214524,2,112.112997,101
214768,1,124.105462,101
214772,1,-20.0,1
214796,0,126.194021,101
214808,3,130.47766,101
214928,2,111.935754,101
215176,1,145.022942,101
215200,0,143.71733,101
215212,3,144.950586,101
215216,1,-8.202291,10
215216,3,-20.0,1
215332,2,140.7883,101
215604,0,124.561499,101
215620,1,126.457253,101
215620,3,119.706508,101
215736,2,140.526637,101
216008,0,126.3294,101
216024,1,119.950441,101
216024,3,137.465157,101
216140,2,138.619238,101
216144,2,-20.0,1
216412,0,136.053428,101
216428,1,142.580856,101
216428,3,137.817575,101
216548,2,141.946469,101
216816,0,130.223354,101
216832,1,136.667951,101
216832,3,143.079495,101
216864,1,-10.586617,8
216868,1,-20.0,1
216952,2,124.547802,101
217220,0,140.675537,101
217236,3,134.048795,101
217272,1,101.074586,101
217328,2,85.332684,94
217624,0,130.66282,101
217640,3,121.25514,101
217676,1,125.509992,101
217680,1,-20.0,1
217732,2,135.203614,101
218028,0,138.197407,101
218044,3,126.070949,101
218084,1,144.235812,101
218136,2,127.770388,101
218432,0,109.126311,101
218448,3,134.198832,101
218452,0,-14.327934,5
218488,1,122.625855,101
218540,2,124.24212,101
218852,3,129.653009,101
218856,0,135.094916,101
218892,1,117.586928,101
218944,2,140.471932,101
219256,3,138.709012,101
219260,0,142.31944,101
219296,1,122.411977,101
219348,2,140.413035,101
219660,3,141.765481,101
219664,0,133.435387,101
219700,1,116.239949,101
219752,2,132.658681,101
219756,2,-20.0,1
220064,3,142.127074,101
220068,0,131.329816,101
220104,1,138.125103,101
220160,2,123.719463,101
220468,2,56.963039,77
220468,3,107.663705,101
220472,0,132.564084,101
220508,1,129.54457,101
220872,2,140.832725,101
220872,3,130.887993,101
220876,0,133.748036,101
220912,1,141.541413,101
220932,1,-14.236296,5
221276,2,137.579469,101
221276,3,136.020709,101
221280,0,142.088607,101
221336,1,144.876534,101
221380,1,-5.957599,11
221680,2,132.927315,101
221680,3,140.008222,101
221684,0,129.638053,101
221784,1,130.147127,101
222084,2,138.682903,101
222084,3,122.193494,101
222088,0,124.700284,101
222104,3,-14.18259,5
222188,1,120.980532,101
222488,2,139.066864,101
222492,0,136.832313,101
222508,3,140.820805,101
222592,1,134.617346,101
222892,2,137.58314,101
222896,0,142.334555,101
222912,3,121.787351,101
222996,1,131.136529,101
223296,2,116.805806,101
223300,0,119.982229,101
223316,3,137.81376,101
223400,1,141.085459,101
223700,2,128.732284,101
223704,0,129.957859,101
223704,2,-20.0,1
223720,3,135.220935,101
223804,1,134.938132,101
224108,0,140.312959,101
224108,2,108.257095,101
224124,3,140.087124,101
224208,1,142.019812,101
224512,0,140.292957,101
224512,2,141.787334,101
224528,3,136.317376,101
224540,3,-17.147786,3
224612,1,138.780361,101
224700,1,8.050963,22
224916,0,140.423612,101
224916,2,128.737095,101
224944,3,137.84367,101
225104,1,138.058798,101
225320,0,120.537397,101
225320,2,142.513041,101
225340,2,-14.638126,5
225344,2,-20.0,1
225348,3,118.054488,101
225508,1,132.741177,101
225536,1,-11.56943,7
225724,0,135.106149,101
225748,2,144.158087,101
225752,3,136.706847,101
225940,1,119.116251,101
225952,1,-17.093317,3
225956,1,-20.0,1
225996,1,-7.230771,10
226128,0,137.097361,101
226132,0,-20.0,1
226152,2,135.323215,101
226156,3,141.476205,101
226160,3,-20.0,1
226164,3,-20.0,1
226400,1,132.264729,101
226536,0,137.832272,101
226556,2,139.024972,101
226568,3,127.065385,101
226804,1,124.827501,101
226808,1,-20.0,1
226940,0,116.24488,101
226960,2,116.623728,101
226972,3,129.355937,101
227000,3,-12.067924,7
227212,1,132.09623,101
227344,0,134.354777,101
227364,2,127.819909,101
227368,2,-20.0,1
227404,3,134.335483,101
227616,1,127.467473,101
227748,0,140.214192,101
227772,2,133.013,101
227808,3,135.980968,101
228020,1,123.978363,101
228152,0,134.70901,101
228176,2,129.29197,101
228212,3,125.034306,101
228424,1,131.531153,101
228544,2,87.969758,92
228556,0,140.106681,101
228616,3,142.191628,101
228828,1,110.654995,101
228948,2,121.300582,101
228960,0,136.347951,101
228988,2,-7.780518,10
229020,3,130.10608,101
229024,3,-20.0,1
229232,1,131.101015,101
229364,0,127.161685,101
229392,2,139.402321,101
229420,2,-11.701309,7
229428,3,131.705891,101
229636,1,141.360251,101
229768,0,133.025901,101
229824,2,138.216167,101
229828,2,-20.0,1
229832,3,92.242235,101
230040,1,143.418681,101
230172,0,135.214111,101
230232,2,134.53674,101
230236,3,137.993654,101
230444,1,145.084923,101
230576,0,142.925476,101
230636,2,126.781948,101
230640,3,132.915392,101
230848,1,133.840687,101
230868,1,-14.552851,5
230980,0,141.278741,101
231040,2,127.861451,101
231044,3,134.335955,101
231272,1,139.689217,101
231384,0,132.662868,101
231408,0,-12.830306,6
231444,2,128.09983,101
231448,3,129.509801,101
231676,1,137.32177,101
231812,0,139.575855,101
231848,2,134.845792,101
231852,3,91.865283,101
232080,1,119.733217,101
232216,0,141.755458,101
232252,2,143.542956,101
