#{"t_start": 1767570872.1341171, "env_id": "None"}
r,l,t--7.334301,12,0.686959
140.113917,101,802.883239
132.534396,101,805.282741
122.850773,101,807.623977
90.61058,93,809.904642
-20.0,1,809.930108
137.310163,101,812.230389
133.382438,101,814.541017
120.191809,101,816.996859
-20.0,1,817.023961
113.041722,101,819.379967
-20.0,1,819.404143
123.612385,101,821.759818
139.422068,101,824.095382
130.003751,101,826.384312
129.273382,101,828.89816
131.037049,101,831.272664
114.862163,101,833.615336
-20.0,1,833.640068
121.815971,101,836.022506
125.995142,101,838.373957
115.164392,101,840.665763
127.966246,101,842.929331
-3.152361,13,843.223294
137.129222,101,845.512204
140.449467,101,847.721195
111.123362,101,849.953628
123.201087,101,852.211204
136.627013,101,854.570119
114.117673,101,856.898329
110.925169,97,859.025803
-9.062612,9,859.228021
135.80692,101,861.654876
139.465381,101,864.078666
75.12434,91,866.170847
139.621326,101,868.506168
61.385873,66,869.990839
-17.110889,3,870.059768
69.227106,83,871.993063
124.293183,101,874.273993
138.865556,101,876.497781
140.9593,101,878.775805
139.167059,101,881.128341
133.349966,101,883.531462
142.469908,101,885.866697
115.042491,101,888.128731
134.379184,101,890.4906
-20.0,1,890.516961
143.473384,101,892.852978
133.965727,101,895.170247
123.226089,101,897.474035
-20.0,1,897.499065
136.087404,101,899.704086
-17.357408,3,899.778649
114.531369,101,902.093287
101.558901,101,904.38257
-18.677825,2,904.430211
124.564993,101,906.705471
-20.0,1,906.735431
137.640936,101,909.138901
143.241079,101,911.582127
142.147935,101,914.024773
139.335428,101,916.416696
132.594452,101,918.722636
135.565443,101,920.990686
131.983826,101,923.195847
127.669582,101,925.62336
140.015669,101,927.988375
134.059337,101,930.319526
141.557359,101,932.674074
132.051332,101,934.996321
141.357027,101,937.2576
-6.095898,11,937.496093
-15.648087,4,937.586134
129.132995,101,939.852878
-14.60463,5,939.968248
133.867222,101,942.135438
-15.068061,5,942.254266
135.198409,101,944.509234
130.414063,101,946.803363
-14.167192,5,946.919335
-20.0,1,946.943792
133.23332,101,949.148291
-20.0,1,949.17339
-20.0,1,949.198426
134.303024,101,951.508421
-9.497562,9,951.718789
-20.0,1,951.747533
143.728255,101,954.068889
137.733517,101,956.363453
142.090715,101,958.714179
-18.599711,2,958.769415
140.47426,101,961.217914
112.36416,101,963.582768
143.078728,101,965.759361
-15.801265,4,965.856221
85.353696,101,968.222208
112.861763,101,970.558095
133.121572,101,972.878024
-20.0,1,972.903176
-20.0,1,972.928476
133.188106,101,975.165011
88.768409,99,977.529808
135.557937,101,979.849173
130.105003,101,982.186406
137.712038,101,984.54873
143.04428,101,986.827259
138.736998,101,989.129252
136.019521,101,991.46054
82.349747,84,993.360617
141.636142,101,995.652736
140.824063,101,998.028568
-11.698265,7,998.194969
138.409395,101,1000.869169
120.90546,101,1003.878248
-20.0,1,1003.903879
-20.0,1,1003.929681
138.80011,101,1006.322044
-20.0,1,1006.346464
127.305709,101,1008.971045
-20.0,1,1008.996832
128.869863,101,1011.286692
134.616234,101,1013.575944
142.577577,101,1015.893981
139.765457,101,1018.204579
131.25576,101,1020.600903
140.687126,101,1022.655304
130.545602,101,1025.060304
141.947703,101,1027.434092
132.476493,101,1029.851358
134.819776,101,1032.651344
-20.0,1,1032.681509
137.869458,101,1035.014043
138.13723,101,1037.29382
136.308294,101,1039.800334
89.626906,101,1042.487264
122.537276,101,1044.886479
140.055031,101,1047.258917
139.739251,101,1049.790024
136.361178,101,1052.445748
121.208431,101,1055.172779
135.214325,101,1057.784748
103.313113,101,1060.126661
139.762003,101,1062.550828
141.746828,101,1064.974678
-18.579932,2,1065.022228
143.813777,101,1067.510039
111.41294,101,1069.769605
141.699888,101,1072.078697
136.807459,101,1074.505636
133.929118,101,1076.718649
136.167108,101,1079.020026
138.262992,101,1081.35824
119.506876,101,1083.866067
130.471409,101,1086.201589
121.441864,101,1088.478477
111.024855,101,1090.840469
138.16674,101,1093.422868
141.600656,101,1095.874584
-20.0,1,1095.902691
125.425085,101,1098.334926
139.593338,101,1101.030675
142.215798,101,1103.31715
137.37193,101,1106.041856
134.058961,101,1108.445623
128.508142,101,1110.790648
133.409284,101,1113.383247
142.699979,101,1116.132593
134.489245,101,1118.633951
-20.0,1,1118.666402
135.843103,101,1121.67537
140.796582,101,1124.376367
92.882739,92,1126.603636
138.271137,101,1129.083094
132.873394,101,1131.826691
-6.859578,11,1132.095618
140.994785,101,1134.431182
139.948759,101,1136.747942
103.105065,101,1139.059555
-20.0,1,1139.085286
128.716557,101,1141.791381
79.36159,78,1143.505659
-20.0,1,1143.533156
137.56455,101,1145.857593
140.10582,101,1148.041685
-20.0,1,1148.066509
134.938683,101,1150.48174
134.264507,101,1152.891741
140.733413,101,1155.195279
133.884835,101,1157.533109
117.065625,101,1159.915054
137.515971,101,1162.193147
134.31055,101,1164.481378
126.514737,101,1166.762725
130.915692,101,1169.081843
124.026206,101,1171.391194
138.744321,101,1173.722371
135.605158,101,1176.122858
38.954333,51,1177.260165
-12.994539,6,1177.395692
133.066233,101,1179.695821
137.951007,101,1182.089824
119.298754,101,1184.364232
137.638834,101,1186.585294
132.42246,101,1188.799363
135.314359,101,1191.054698
132.075456,101,1193.318238
106.419928,101,1195.678705
132.98393,101,1197.949779
141.625642,101,1200.396196
125.287871,101,1202.803105
136.629517,101,1205.135025
136.039232,101,1207.443911
136.798739,101,1209.765303
143.333346,101,1212.146065
142.460468,101,1214.377812
-9.894397,8,1214.554868
131.556622,101,1216.864787
41.259685,59,1218.215976
-4.526756,12,1218.489484
125.243872,101,1220.818477
135.556695,101,1223.119004
-20.0,1,1223.144921
121.632451,101,1225.517294
136.42309,101,1227.794465
144.066252,101,1230.123978
137.845601,101,1232.477452
54.575267,65,1234.067844
-14.902477,5,1234.189895
136.266042,101,1236.487558
-20.0,1,1236.512174
137.200523,101,1238.814596
136.999451,101,1241.172138
65.970944,91,1243.307413
128.452859,101,1245.464478
143.09521,101,1247.936854
126.075338,101,1250.288771
139.388809,101,1252.510967
130.47766,101,1254.844097
144.950586,101,1257.315449
-20.0,1,1257.343243
119.706508,101,1259.798706
137.465157,101,1262.150449
137.817575,101,1264.445405
143.079495,101,1266.669857
134.048795,101,1269.028516
121.25514,101,1271.462753
126.070949,101,1273.879762
134.198832,101,1276.181452
129.653009,101,1278.599561
138.709012,101,1280.849834
141.765481,101,1283.178835
142.127074,101,1285.550779
107.663705,101,1287.901548
130.887993,101,1290.183475
136.020709,101,1292.505563
140.008222,101,1294.7759
122.193494,101,1297.094792
-14.18259,5,1297.212761
140.820805,101,1299.458349
121.787351,101,1301.676337
137.81376,101,1304.000004
135.220935,101,1306.278183
140.087124,101,1308.589138
136.317376,101,1310.815519
-17.147786,3,1310.886824
137.84367,101,1313.032985
118.054488,101,1315.319996
136.706847,101,1317.567555
141.476205,101,1320.508773
-20.0,1,1320.533695
-20.0,1,1320.558149
127.065385,101,1322.996687
129.355937,101,1325.545131
-12.067924,7,1325.707934
134.335483,101,1327.980396
135.980968,101,1330.271944
125.034306,101,1332.935732
142.191628,101,1335.427571
130.10608,101,1340.235979
-20.0,1,1340.26649
131.705891,101,1343.478063
92.242235,101,1346.135881
137.993654,101,1348.967802
132.915392,101,1351.369626
134.335955,101,1353.880684
129.509801,101,1356.171657
91.865283,101,1358.402005
135.591964,101,1360.777491
141.092292,101,1363.192276
133.25431,101,1365.516823
140.389138,101,1367.810466
121.875191,101,1370.254137
138.826584,101,1372.949316
-20.0,1,1372.974294
134.833377,101,1375.359927
117.886193,101,1377.591139
-20.0,1,1377.616359
-20.0,1,1377.642384
118.901969,101,1379.986877
133.140338,101,1382.255724
122.655844,101,1384.530002
114.209953,101,1387.029634
-20.0,1,1387.055339
140.300716,101,1389.472595
-16.21224,4,1389.565775
113.012969,101,1391.934359
142.941981,101,1394.178785
128.984716,101,1396.501746
136.921563,101,1398.89526
-20.0,1,1398.922753
-14.463402,5,1399.043008
142.000737,101,1401.560612
145.303152,101,1403.9552
131.357856,101,1406.234886
112.714617,101,1408.630748
136.898252,101,1411.159024
142.874055,101,1413.521131
145.042379,101,1416.162367
112.342437,101,1418.593091
129.208735,101,1420.986515
127.656541,101,1423.32569
140.108083,101,1425.8055
34.171079,54,1427.089722
-20.0,1,1427.115228
138.433374,101,1429.501823
-6.615461,11,1429.757101
-20.0,1,1429.783622
-20.0,1,1429.809901
143.758028,101,1432.358168
135.337067,101,1434.647835
115.003164,101,1437.352919
94.947044,86,1439.363977
138.308943,101,1441.854191
136.888009,101,1444.407993
-20.0,1,1444.434613
132.374825,101,1446.784559
137.228804,101,1449.206516
135.259468,101,1451.729566
136.901798,101,1454.09595
-20.0,1,1454.121394
102.97996,101,1456.382487
127.03518,101,1458.680918
132.838918,101,1461.171501
-3.191783,13,1461.47122
-20.0,1,1461.496096
135.739475,101,1463.897493
131.740032,101,1466.165777
131.234388,101,1468.593749
144.726682,101,1471.034826
126.952223,101,1473.444193
142.265232,101,1475.902268
141.874691,101,1478.255449
135.180507,101,1480.674873
138.067466,101,1483.098843
135.14798,101,1485.423677
140.442532,101,1487.8592
141.073714,101,1490.169301
137.271678,101,1492.446561
141.134807,101,1494.834061
135.334022,101,1497.195663
119.56491,101,1499.56946
141.658575,101,1502.226629
142.467297,101,1504.53112
75.395542,94,1506.613868
145.562728,101,1508.910227
139.639939,101,1511.152744
144.011214,101,1513.41205
131.513625,101,1515.656782
127.932426,101,1518.057625
-18.550085,2,1518.105253
111.917092,101,1520.628906
142.312116,101,1522.959872
125.118883,101,1525.813951
141.020351,101,1528.179349
134.620242,101,1530.815144
136.385845,101,1533.411778
144.706665,101,1535.907054
134.517842,101,1538.224032
104.759471,101,1540.621243
129.877142,101,1542.982767
131.803239,101,1545.257313
119.111787,101,1548.129434
139.045236,101,1550.649405
141.953838,101,1553.098351
-20.0,1,1553.12395
134.421758,101,1555.434519
138.537459,101,1557.910192
-20.0,1,1557.936043
146.350833,101,1560.204534
141.660429,101,1562.692343
104.877386,101,1565.903222
142.252563,101,1568.492614
-20.0,1,1568.517543
146.206461,101,1570.947194
144.260194,101,1573.216288
140.665961,101,1575.382328
140.949328,101,1577.807451
143.518281,101,1580.270399
141.097552,101,1582.635269
140.873126,101,1585.006867
-20.0,1,1585.032847
-20.0,1,1585.058116
127.560113,101,1587.388709
124.80895,101,1589.684256
64.946006,83,1591.675365
-20.0,1,1591.704494
140.363344,101,1594.247124
143.508578,101,1596.579609
122.800313,101,1598.774425
128.546859,101,1601.157121
133.928522,101,1603.674547
143.383391,101,1606.185001
131.724734,101,1608.515959
138.344017,101,1610.791578
144.790227,101,1613.399554
141.335407,101,1615.654634
144.845113,101,1618.007861
121.029438,101,1620.391658
138.299984,101,1622.994289
124.952532,101,1625.363093
116.809766,101,1627.669473
144.290898,101,1630.207004
136.203005,101,1632.631305
122.025209,101,1635.015927
124.231343,101,1637.260528
-20.0,1,1637.284698
142.5895,101,1639.504593
104.548712,101,1641.998108
139.334875,101,1644.41627
-20.0,1,1644.442248
145.181553,101,1647.373009
142.21792,101,1649.856817
142.412549,101,1652.260216
142.376756,101,1654.600951
120.358938,101,1656.823275
73.56699,88,1658.975141
118.048304,101,1661.429089
137.195352,101,1663.881241
129.787638,101,1666.202501
143.16932,101,1668.572649
134.575229,101,1670.972576
142.121681,101,1673.415134
137.858963,101,1675.674944
130.302996,101,1678.183285
125.211145,101,1680.643237
-17.313793,3,1680.735512
140.111121,101,1683.078732
144.988584,101,1685.538716
-20.0,1,1685.580387
140.005647,101,1687.979265
139.024846,101,1690.38678
126.729738,101,1692.889232
136.885463,101,1695.24057
-2.130029,14,1695.556764
142.132616,101,1697.90416
120.720535,101,1700.218813
120.946278,101,1702.651935
121.139151,101,1704.98079
135.432033,101,1707.411471
-12.993317,6,1707.595439
135.470953,101,1710.270801
129.887715,101,1713.547428
123.355787,101,1715.893648
-20.0,1,1715.923982
-20.0,1,1715.949696
140.600516,101,1718.287697
130.24732,101,1720.595727
125.337456,101,1722.958719
-18.577049,2,1723.008174
122.018595,101,1725.311705
133.344478,101,1727.734288
-11.951987,7,1727.911915
145.281335,101,1730.226877
139.152513,101,1732.567517
137.382051,101,1735.240219
-14.808443,5,1735.397111
142.569497,101,1738.025917
126.742166,101,1740.370531
140.26357,101,1742.956759
131.517988,101,1745.242717
126.849037,101,1747.754676
140.452886,101,1750.254759
-11.607112,7,1750.4178
139.341509,101,1753.071567
136.257867,101,1755.524515
-20.0,1,1755.550133
-20.0,1,1755.574936
140.520082,101,1757.921309
133.00419,101,1760.300571
122.665561,101,1762.778763
142.399824,101,1765.166104
101,1747.318755
137.970691,101,1749.874533
136.931156,101,1752.494179
-15.761724,4,1752.585253
133.747953,101,1755.043226
119.217278,101,1757.380616
136.355071,101,1759.824801
127.042235,101,1762.227265
120.443957,101,1764.653594
1,1755.173117
-20.0,1,1755.199514
131.205219,101,1757.526389
115.700732,101,1759.959249
139.494156,101,1762.38281
106.150076,101,1764.80918
13929
144.608855,101,1730.429506
125.655176,101,1732.783481
142.571236,101,1735.516936
142.878607,101,1738.112551
138.317407,101,1740.465022
140.502532,101,1743.047364
78.372742,90,1745.068967
-14.803634,5,1745.189032
125.296638,101,1747.679517
141.760654,101,1750.205166
136.921377,101,1752.846551
132.888045,101,1755.291648
143.654701,101,1757.617536
11.260498,27,1758.302621
125.909792,101,1760.664332
-20.0,1,1760.691723
128.696564,101,1763.198119
130.107689,101,1765.543694
-20.0,1,1765.570484
