timesteps,env_idx,episode_reward,episode_length
70724,0,23.277018,37
70784,3,4.109685,19
70848,1,82.278079,77
70880,2,55.177754,57
70936,2,-2.339391,14
70968,3,38.622556,46
71020,2,1.941275,21
71020,3,-6.931365,13
71036,1,33.807209,47
71040,1,-20.0,1
71044,1,-20.0,1
71052,0,89.571576,82
71072,2,-4.194409,13
71084,0,-10.693872,8
71088,0,-20.0,1
71108,2,-8.745996,9
71156,2,-4.956121,12
71192,3,37.644379,43
71204,0,17.144874,29
71244,3,-3.093853,13
71252,0,-5.163485,12
71256,0,-20.0,1
71256,1,51.806152,53
71296,2,21.844009,35
71312,1,-2.755219,14
71360,1,-5.094939,12
71368,2,2.749054,18
71368,3,20.35621,31
71372,2,-20.0,1
71428,2,-2.888048,14
71448,3,4.766907,20
71452,3,-20.0,1
71456,3,-20.0,1
71564,0,85.164517,77
71564,1,47.615069,51
71568,1,-20.0,1
71624,1,-2.389562,14
71696,1,2.168639,18
71736,1,-9.05888,10
71780,1,-6.636193,11
71800,2,107.637691,93
71832,1,-6.3129,13
71860,3,140.019364,101
71864,1,-11.535864,8
71944,0,105.715633,95
71992,3,17.665015,33
72000,2,43.83436,50
72052,3,-2.520412,15
72064,2,-1.861173,16
72140,2,4.545092,19
72144,0,44.370953,50
72180,2,-8.447788,10
72268,1,134.193115,101
72280,2,6.584402,25
72284,2,-20.0,1
72304,2,-14.342777,5
72340,3,74.570163,72
72344,3,-20.0,1
72352,1,2.064583,21
72368,0,53.856912,56
72372,0,-20.0,1
72376,0,-20.0,1
72432,3,6.990553,22
72460,0,5.487299,21
72468,3,-8.788801,9
72488,2,40.889185,46
72508,2,-15.230233,5
72540,1,41.684373,47
72560,3,7.884872,23
72600,0,22.818316,35
72616,3,-2.716851,14
72628,1,8.508619,22
72652,2,25.343938,36
72656,2,-20.0,1
72728,0,22.933279,32
72732,0,-20.0,1
72772,2,16.501885,29
72772,3,26.675182,39
72776,3,-20.0,1
72780,3,-20.0,1
72792,1,28.817162,41
72836,3,-2.65231,14
72840,3,-20.0,1
72856,2,4.1239,21
72860,2,-20.0,1
72888,0,28.562819,39
72892,0,-20.0,1
72932,3,3.941916,23
72936,3,-20.0,1
72956,3,-14.624629,5
73036,2,38.291868,44
73044,1,63.367908,63
73108,2,-0.500505,18
73112,2,-20.0,1
73140,0,62.947298,62
73144,0,-20.0,1
73172,3,49.518419,54
73176,3,-20.0,1
73180,3,-20.0,1
73192,0,-5.559708,12
73196,0,-20.0,1
73200,0,-20.0,1
73252,3,3.647695,18
73256,3,-20.0,1
73260,3,-20.0,1
73264,3,-20.0,1
73268,3,-20.0,1
73276,2,33.8778,41
73280,2,-20.0,1
73360,1,75.721967,79
73412,1,-3.295792,13
73412,2,21.697983,33
73428,0,57.715836,57
73432,1,-14.490017,5
73436,1,-20.0,1
73464,2,-3.772122,13
73484,0,-6.358162,14
73492,1,-2.536973,14
73608,1,16.423296,29
73628,0,27.184318,36
73664,1,-2.250251,14
73672,3,133.178279,101
73688,2,44.563431,56
73692,2,-20.0,1
73720,3,-5.258854,12
73840,2,24.533018,37
73852,3,24.001042,33
73896,0,66.112376,67
73900,0,-20.0,1
73904,0,-20.0,1
73948,2,10.317672,27
73956,3,8.414508,26
73964,0,-1.646017,15
73976,3,-14.814304,5
74008,3,-12.649931,8
74012,3,-20.0,1
74068,1,130.393534,101
74076,2,20.424823,32
74100,3,6.476589,22
74112,3,-17.481168,3
74144,0,39.660349,45
74288,1,51.271446,55
74292,1,-20.0,1
74316,2,56.642311,60
74392,0,64.665315,62
74464,1,38.608011,43
74468,3,102.597828,89
74472,3,-20.0,1
74568,2,58.175392,63
74580,0,38.687526,47
74584,3,13.022531,28
74660,1,41.441158,49
74660,3,4.028002,19
74708,3,-5.726627,12
74724,1,0.265005,16
74796,2,56.691623,57
74824,1,11.709169,25
74828,1,-20.0,1
74832,3,20.477847,31
74848,1,-14.522095,5
74852,1,-20.0,1
74860,3,-13.25061,7
74884,0,83.345383,76
74884,3,-13.484139,6
74888,0,-20.0,1
74924,1,2.167831,18
74948,0,-1.053604,15
74956,1,-10.77542,8
75028,0,2.957601,20
75028,3,26.894702,36
75064,2,69.757021,67
75068,2,-20.0,1
75100,3,1.795804,18
75112,0,2.817343,21
75124,0,-17.292645,3
75124,2,-6.343338,14
75136,2,-17.220025,3
75168,3,1.763395,17
75192,0,1.507448,17
75276,3,14.596382,27
75284,0,9.542945,23
75288,0,-20.0,1
75292,0,-20.0,1
75292,1,85.333853,84
75296,1,-20.0,1
75312,3,-9.126026,9
75316,3,-20.0,1
75340,1,-5.942745,11
75344,1,-20.0,1
75348,1,-20.0,1
75352,1,-20.0,1
75360,1,-18.507893,2
75380,2,58.185829,61
75416,0,21.602373,31
75508,1,26.974773,37
75536,3,54.575737,55
75580,1,2.058002,18
75584,0,33.674667,42
75640,0,-2.246954,14
75644,3,14.802729,27
75648,3,-20.0,1
75744,0,10.859152,26
75752,3,13.694538,26
75756,3,-20.0,1
75784,1,44.793181,51
75784,2,139.87533,101
75788,1,-20.0,1
75796,3,-8.717493,10
75800,3,-20.0,1
75808,0,-1.005086,16
75840,1,-4.724125,13
75876,2,7.655377,23
75880,0,1.558339,18
75972,0,7.875714,23
75972,2,11.426837,24
76024,2,-4.030498,13
76040,1,40.949855,50
76044,1,-20.0,1
76136,0,32.913291,41
76184,2,31.701669,40
76204,3,137.094408,101
76252,3,-5.548305,12
76264,0,15.293957,32
76284,2,11.662158,25
76304,1,64.317682,65
76312,1,-18.538024,2
76316,3,-1.37928,16
76324,0,-1.738382,15
76324,2,-7.871517,10
76388,0,-2.252067,16
76392,0,-20.0,1
76428,3,17.123136,28
76436,2,15.709005,28
76440,2,-20.0,1
76444,1,23.174981,33
76452,0,-0.791879,15
76460,2,-14.126501,5
76464,2,-20.0,1
76528,2,-1.740725,16
76560,3,24.636444,33
76612,2,5.783945,21
76628,3,1.073535,17
76632,3,-20.0,1
76644,0,44.002245,48
76672,1,54.404623,57
76728,0,5.344431,21
76752,1,2.560038,20
76756,1,-20.0,1
76772,0,-8.597669,11
76808,3,36.136899,44
76812,3,-20.0,1
76816,0,-6.492624,11
76832,2,54.458735,55
76884,1,20.153585,32
76924,0,13.300315,27
76924,3,15.110597,28
76948,2,15.830811,29
77092,0,32.466087,42
77152,0,-0.941348,15
77172,0,-14.812978,5
77272,3,99.01927,87
77288,1,140.614879,101
77300,3,-11.959639,7
77320,0,28.864107,37
77324,0,-20.0,1
77324,1,-9.784522,9
77328,0,-20.0,1
77332,0,-20.0,1
77340,2,113.858989,98
77420,0,8.600991,22
77440,0,-14.332613,5
77444,0,-20.0,1
77452,3,29.527639,38
77468,2,19.571965,32
77472,2,-20.0,1
77484,2,-17.186936,3
77564,3,13.330405,28
77600,1,68.237668,69
77712,2,55.255346,57
77716,2,-20.0,1
77740,0,77.174454,74
77776,3,48.410589,53
77780,3,-20.0,1
77784,3,-20.0,1
77804,3,-14.986549,5
77808,0,-2.641559,17
77820,2,11.417391,26
77840,3,-8.996752,9
77852,0,-7.414101,11
77864,0,-17.354985,3
77868,0,-20.0,1
77872,0,-20.0,1
77876,0,-20.0,1
77876,3,-9.931201,9
77880,2,-1.992833,15
77880,3,-20.0,1
77896,2,-16.36276,4
77900,2,-20.0,1
77904,2,-20.0,1
77912,0,-10.197164,9
77996,0,3.41439,21
78004,1,125.010136,101
78080,0,7.559499,21
78144,0,0.180691,16
78164,1,33.831199,40
78176,2,70.916071,68
78192,2,-16.134179,4
78196,2,-20.0,1
78200,2,-20.0,1
78204,0,-1.139009,15
78220,1,-2.347122,14
78224,1,-20.0,1
78228,1,-20.0,1
78284,3,138.976709,101
78292,1,-0.793147,16
78296,1,-20.0,1
78368,2,28.183786,42
78432,1,22.168873,34
78464,1,-11.830452,8
78480,0,69.690334,69
78544,1,4.183391,20
78560,2,43.017464,48
78600,0,15.497028,30
78604,0,-20.0,1
78636,1,6.110805,23
78640,1,-20.0,1
78672,1,-9.947374,8
78680,2,20.319246,30
78688,3,128.718586,101
78708,2,-11.469137,7
78736,0,22.520453,33
78740,0,-20.0,1
78808,2,9.128272,25
78828,0,5.486223,22
78888,3,46.287841,50
78892,3,-20.0,1
78896,3,-20.0,1
78900,3,-20.0,1
78984,3,7.574568,21
79076,1,138.661085,101
79092,3,15.749025,27
79128,3,-9.436381,9
79212,2,138.775908,101
79224,1,28.109103,37
79228,1,-20.0,1
79232,0,129.920453,101
79232,1,-20.0,1
79232,3,11.019384,26
79236,1,-20.0,1
79236,3,-20.0,1
79292,1,-2.25713,14
79352,1,-1.178361,15
79392,0,32.529577,40
79420,3,38.351416,46
79480,3,-1.019052,15
79484,2,71.167672,68
79512,1,31.916873,40
79528,2,-8.044852,11
79544,0,30.468054,38
79616,2,5.756466,22
79692,3,46.989961,53
79752,2,24.642102,34
79840,2,7.563931,22
79848,0,77.408908,76
79868,3,30.951126,44
79888,3,-14.257666,5
79916,1,132.989489,101
80016,2,40.579377,44
80028,0,34.529002,45
80080,3,43.213809,48
80096,0,-0.489498,17
80152,1,57.896772,59
80208,1,-4.043145,14
80212,1,-20.0,1
80220,2,43.879399,51
80232,3,25.190705,38
80248,0,30.735458,38
80268,3,-8.921512,9
80272,3,-20.0,1
80276,3,-20.0,1
80320,1,13.710605,27
80376,1,-2.984498,14
80380,0,20.04335,33
80384,0,-20.0,1
80408,1,-10.468337,8
80460,1,-3.460519,13
80468,3,44.130032,48
80500,0,15.382905,29
80536,1,4.350139,19
80540,1,-20.0,1
80544,1,-20.0,1
80552,3,6.652637,21
80556,0,-5.067734,14
80612,0,-3.554626,14
80616,0,-20.0,1
80620,0,-20.0,1
80624,2,140.076955,101
80624,3,3.268346,18
80628,2,-20.0,1
80628,3,-20.0,1
80632,2,-20.0,1
80636,2,-20.0,1
80716,1,37.039995,43
80716,3,8.441073,22
80784,3,1.152714,17
80788,3,-20.0,1
80872,2,56.143629,59
80892,2,-14.574478,5
80896,2,-20.0,1
80900,2,-20.0,1
80904,2,-20.0,1
80908,2,-20.0,1
80912,2,-20.0,1
81024,0,117.700801,101
81048,3,66.06596,65
81088,2,37.641596,44
81092,2,-20.0,1
81096,2,-20.0,1
81120,1,136.052685,101
81212,2,16.171851,29
81240,0,50.50976,54
81244,0,-20.0,1
81248,1,22.670182,32
81284,0,-7.814418,10
81312,3,66.355589,66
81332,2,18.47328,30
81516,1,65.548022,67
81520,1,-20.0,1
81524,1,-20.0,1
81548,2,47.170538,54
81560,3,61.221554,62
81564,3,-20.0,1
81592,0,84.009058,77
81624,2,3.177636,19
81672,3,12.92729,27
81676,3,-20.0,1
81680,3,-20.0,1
81724,2,11.736613,25
81728,2,-20.0,1
81836,0,54.980462,61
81860,2,23.6793,33
81896,0,-0.778757,15
81896,3,46.324321,54
81928,1,139.277944,101
81932,1,-20.0,1
81948,1,-15.69762,4
81952,0,-2.045139,14
81952,1,-20.0,1
81964,3,1.491046,17
82008,2,24.18228,37
82040,2,-10.325441,8
82116,2,3.375377,19
82180,1,55.809701,57
82204,0,59.882535,63
82208,0,-20.0,1
82276,0,-3.30191,17
82288,2,36.790952,43
82368,3,115.253055,101
82380,2,5.019387,23
82420,0,22.773766,36
82424,0,-20.0,1
82484,3,18.315735,29
82556,3,3.608132,18
82580,0,33.75237,39
82584,1,134.352799,101
82612,2,54.272657,58
82668,3,16.737842,28
82712,3,-6.290331,11
82740,0,33.27392,40
82804,1,48.383839,55
82808,2,36.270423,49
82820,2,-17.081521,3
82828,3,15.256803,29
82848,2,-11.703054,7
82852,2,-20.0,1
82856,2,-20.0,1
82896,1,7.720551,23
82900,1,-20.0,1
82904,1,-20.0,1
82948,0,50.326575,52
82960,2,10.784608,26
82964,2,-20.0,1
82980,0,-10.552292,8
83092,0,16.148675,28
83112,3,69.954433,71
83168,2,44.922054,51
83192,2,-13.657075,6
83196,3,4.861839,21
83292,2,13.212038,25
83296,2,-20.0,1
83300,2,-20.0,1
83304,2,-20.0,1
83308,1,136.88234,101
83308,2,-20.0,1
83388,1,6.312772,20
83456,0,97.340981,91
83492,2,38.669431,46
83500,1,14.749368,28
83524,2,-10.394563,8
83528,2,-20.0,1
83552,3,98.095321,89
83612,1,15.696884,28
83616,2,2.272852,22
83620,3,-0.085111,17
83680,1,0.972512,17
83716,0,59.002193,65
83756,3,23.548924,34
83760,3,-20.0,1
83784,0,0.478312,17
83800,1,20.697084,30
83876,0,8.244496,23
83876,3,17.730214,29
83880,3,-20.0,1
83884,3,-20.0,1
83916,2,76.549723,75
83996,1,43.001534,49
84020,1,-12.832019,6
84020,2,11.987209,26
84064,2,-6.915846,11
84084,3,36.856183,50
84144,1,21.322564,31
84196,3,14.516107,28
84228,3,-10.928256,8
84280,0,131.412302,101
84316,3,6.85987,22
84320,2,61.145468,64
84348,0,0.295517,17
84376,0,-12.777873,7
84392,3,3.034564,19
84404,0,-11.69819,7
84416,2,8.665594,24
84428,0,-12.943799,6
84452,3,-2.713022,15
84456,2,-7.893643,10
84456,3,-20.0,1
84460,3,-20.0,1
84464,3,-20.0,1
84504,1,101.062433,90
84508,1,-20.0,1
84528,1,-14.618124,5
84540,2,6.355408,21
84548,3,7.011689,21
84580,3,-10.420452,8
84604,1,3.147601,19
84632,2,7.916543,23
84668,1,0.192437,16
84672,1,-20.0,1
84672,3,6.01324,23
84676,1,-20.0,1
84760,2,22.87518,32
84788,0,93.753443,90
84808,0,-14.493231,5
84808,2,-5.033247,12
84812,0,-20.0,1
84816,0,-20.0,1
84908,2,12.66084,25
84912,2,-20.0,1
84916,2,-20.0,1
84920,2,-20.0,1
84920,3,57.769575,62
84924,2,-20.0,1
84924,3,-20.0,1
84928,0,15.98859,28
84928,3,-20.0,1
84932,0,-20.0,1
84936,0,-20.0,1
84944,0,-18.611022,2
84980,0,-10.032554,9
84984,0,-20.0,1
84988,0,-20.0,1
84992,1,74.112608,79
85000,0,-17.246811,3
85012,3,5.548239,21
85052,2,21.980867,32
85056,2,-20.0,1
85060,0,-2.313689,15
85060,2,-20.0,1
85064,2,-20.0,1
85112,2,-7.473208,12
85140,3,22.995893,32
85188,2,1.780854,19
85192,2,-20.0,1
85200,0,20.982554,35
85224,1,52.992697,58
85264,1,-8.240246,10
85296,1,-10.664615,8
85296,2,13.637055,26
85300,0,12.482419,25
85300,1,-20.0,1
85332,2,-9.299801,9
85340,0,-9.761411,10
85400,1,8.347186,25
85468,3,83.168344,82
85488,2,28.613637,39
85504,0,32.870542,41
85520,3,-4.438004,13
85524,3,-20.0,1
85580,0,1.882591,19
85632,3,12.822285,27
85664,2,27.713577,44
85728,0,24.267631,37
85752,2,7.099964,22
85804,1,134.880643,101
85848,1,-7.250298,11
85876,2,18.753094,31
85936,3,81.783302,76
85992,1,26.720094,36
85996,1,-20.0,1
86004,2,18.950121,32
86072,1,4.311848,19
86116,2,15.445291,28
86132,0,140.455166,101
86176,2,-0.985829,15
86252,3,82.52286,79
86256,3,-20.0,1
86284,1,46.72805,53
86292,0,24.359434,40
86360,2,41.263937,46
86376,0,7.289939,21
86420,0,-6.456399,11
86424,0,-20.0,1
86428,0,-20.0,1
86432,0,-20.0,1
86492,1,51.439022,52
86520,3,65.69479,66
86552,1,-1.52984,15
86556,0,20.361152,31
86556,1,-20.0,1
86560,0,-20.0,1
86648,2,73.594496,72
86664,1,10.308328,27
86668,1,-20.0,1
86696,0,23.618082,34
86700,0,-20.0,1
86736,3,45.306205,54
86776,3,-7.238503,10
86780,3,-20.0,1
86820,2,37.333104,43
86824,2,-20.0,1
86848,3,2.075864,17
86872,0,29.407021,43
86936,3,7.789674,22
87024,2,43.560614,50
87072,1,128.053706,101
87072,3,26.06256,34
87076,1,-20.0,1
87076,3,-20.0,1
87104,1,-11.850839,7
87140,3,-0.631198,16
87188,0,83.754584,79
87236,3,10.975623,24
87240,3,-20.0,1
87284,2,64.343065,65
87296,1,43.867759,48
87304,3,-0.36678,16
87316,0,22.86375,32
87320,0,-20.0,1
87328,0,-18.55777,2
87392,1,9.428667,24
87396,1,-20.0,1
87428,1,-10.195937,8
87444,1,-15.786502,4
87460,0,19.994704,33
87532,2,53.880472,62
87548,1,10.510045,26
87560,0,12.6986,25
87600,1,-3.834505,13
87696,1,10.810734,24
87708,3,141.869922,101
87716,2,39.384356,46
87720,2,-20.0,1
87796,0,56.073755,59
87796,3,7.411163,22
87820,2,12.512175,25
87824,2,-20.0,1
87864,1,27.38954,42
87892,0,11.14152,24
87896,0,-20.0,1
87900,0,-20.0,1
87920,3,18.294057,31
87924,3,-20.0,1
87940,1,5.147039,19
88020,2,38.297479,49
88076,2,-3.281776,14
88080,2,-20.0,1
88084,2,-20.0,1
88104,2,-14.427292,5
88116,3,42.227207,48
88120,3,-20.0,1
88124,3,-20.0,1
88128,3,-20.0,1
88132,2,-12.500735,7
88132,3,-20.0,1
88136,2,-20.0,1
88304,0,141.773491,101
88308,0,-20.0,1
88312,0,-20.0,1
88340,1,111.197945,100
88372,0,-1.490998,15
88376,2,59.741793,60
88392,0,-15.320065,5
88392,3,66.88165,65
88396,1,-2.726481,14
88500,3,13.699829,27
88512,3,-17.163677,3
88552,0,32.489002,40
88556,0,-20.0,1
88556,1,30.427541,40
88580,1,-13.207147,6
88588,0,-10.741776,8
88604,0,-15.842441,4
88680,1,11.277659,25
88684,1,-20.0,1
88688,1,-20.0,1
88740,0,22.616034,34
88760,1,3.834754,18
88768,3,55.940065,64
88776,2,106.667775,100
88792,3,-12.980665,6
88816,0,4.074421,19
88828,0,-17.027529,3
88832,0,-20.0,1
88836,0,-20.0,1
88876,2,11.177702,25
88884,0,-5.028184,12
88892,2,-15.6894,4
88928,2,-8.456158,9
88932,2,-20.0,1
88972,3,35.725154,45
88988,1,53.973409,57
89004,3,-10.115353,8
89008,0,22.243988,31
89008,3,-20.0,1
89072,1,5.230439,21
89096,3,7.653587,22
89100,3,-20.0,1
89104,3,-20.0,1
89108,3,-20.0,1
89132,1,-0.161292,15
89152,2,54.731128,55
89192,2,-7.416198,10
89208,3,13.337453,25
89304,3,9.860507,24
89308,3,-20.0,1
89412,0,128.348542,101
89432,3,20.066191,31
89456,0,-9.39883,11
89484,2,64.179739,73
89504,1,99.24514,93
89508,1,-20.0,1
89524,0,1.172765,17
89544,2,-1.430505,15
89588,0,0.618031,16
89644,1,25.454398,34
89752,0,34.250455,41
89780,0,-11.760047,7
89784,0,-20.0,1
89788,0,-20.0,1
89824,2,74.515165,70
89828,2,-20.0,1
89836,3,133.918796,101
89848,0,-0.903259,15
89852,0,-20.0,1
89928,3,9.746015,23
89936,3,-18.554003,2
89940,1,77.621976,74
89940,3,-20.0,1
89944,3,-20.0,1
89968,1,-11.432237,7
89996,2,32.763818,42
90120,1,27.376337,38
90136,3,29.623403,48
90256,0,131.708987,101
90268,3,22.14701,33
90272,3,-20.0,1
90288,0,-10.987785,8
90316,2,70.823794,80
90376,0,8.872799,22
90404,3,24.543897,33
90488,1,91.291408,92
90548,1,-1.572989,15
90552,1,-20.0,1
90576,3,35.353389,43
90592,1,-8.223758,10
90604,2,78.723181,72
90644,0,67.2965,67
90664,2,-0.872135,15
90668,2,-20.0,1
90708,0,-2.471441,16
90708,3,20.961187,33
90804,2,22.264738,34
90876,0,33.422813,42
90908,1,86.951255,79
90928,0,-4.639292,13
90932,0,-20.0,1
90956,1,-5.062234,12
91036,0,12.733843,26
91036,2,39.632609,58
91040,0,-20.0,1
91040,2,-20.0,1
91064,1,13.419405,27
91072,2,-10.237303,8
91076,2,-20.0,1
91112,3,121.378852,101
91196,2,15.182944,30
91200,3,8.625993,22
91264,2,0.827962,17
91284,0,51.119907,61
91304,2,-8.030365,10
91324,1,64.202666,65
91372,2,0.919927,17
91380,0,9.151649,24
91384,0,-20.0,1
91412,0,-12.182281,7
91412,2,-7.843577,10
91416,2,-20.0,1
91468,2,-4.015467,13
91500,1,34.293424,44
91500,3,78.432018,75
91504,1,-20.0,1
91512,0,12.695258,25
91600,2,22.472065,33
91604,1,12.787303,25
91604,2,-20.0,1
91608,2,-20.0,1
91716,0,39.263336,51
91720,0,-20.0,1
91744,1,25.440953,35
91748,1,-20.0,1
91840,3,75.593047,85
91844,3,-20.0,1
91936,0,52.107151,54
91960,3,16.976369,29
91976,2,102.572088,92
91980,2,-20.0,1
92000,0,-0.207339,16
92008,1,67.212434,65
92024,1,-15.807643,4
92036,1,-17.209442,3
92048,0,-5.988157,12
92060,0,-17.177816,3
92076,3,17.871058,29
92080,3,-20.0,1
92084,3,-20.0,1
92088,0,-11.465899,7
92088,1,-5.093884,13
92152,0,-0.147785,16
92172,3,8.647692,22
92176,3,-20.0,1
92180,3,-20.0,1
92204,2,48.87246,56
92208,2,-20.0,1
92224,3,-7.101646,11
92264,1,38.953245,44
92264,2,-1.47829,14
92268,1,-20.0,1
92268,2,-20.0,1
92272,2,-20.0,1
92276,2,-20.0,1
92328,1,-1.413475,15
92376,3,30.41821,38
92384,1,-1.576689,14
92388,0,47.920686,59
92392,0,-20.0,1
92396,3,-14.525294,5
92428,2,27.397433,38
92508,1,19.80642,31
92552,0,28.546646,40
92556,0,-20.0,1
92560,0,-20.0,1
92580,0,-14.213164,5
92584,2,29.577085,39
92588,2,-20.0,1
92592,2,-20.0,1
92664,0,8.325412,21
92684,3,71.969373,72
92688,3,-20.0,1
92692,3,-20.0,1
92716,1,49.384679,52
92720,1,-20.0,1
92772,3,6.165112,20
92776,3,-20.0,1
92820,1,12.84856,25
92820,2,56.70995,57
92824,1,-20.0,1
92868,1,-5.832343,11
92872,2,-3.632923,13
92872,3,11.26935,24
92880,2,-18.545022,2
92904,2,-12.964063,6
92916,3,-5.959225,11
92956,2,-4.798748,13
93068,0,125.183314,101
93092,2,23.837821,34
93108,1,57.652785,60
93112,1,-20.0,1
93116,1,-20.0,1
93128,2,-8.539613,9
93148,3,55.842444,58
93192,1,4.206991,19
93196,1,-20.0,1
93196,3,-5.430708,12
93200,3,-20.0,1
93204,3,-20.0,1
93208,3,-20.0,1
93220,2,9.768194,23
93260,0,39.655492,48
93304,1,15.848994,27
93348,0,8.475038,22
93348,1,-5.903301,11
93352,0,-20.0,1
93416,1,2.516087,17
93420,0,1.463152,17
93420,1,-20.0,1
93424,0,-20.0,1
93428,0,-20.0,1
93432,0,-20.0,1
93460,1,-7.300762,10
93492,2,64.026835,68
93512,1,-3.564926,13
93552,2,-1.414646,15
93564,0,22.286805,33
93568,0,-20.0,1
93572,0,-20.0,1
93588,2,-8.45157,9
93612,3,134.543168,101
93676,3,0.5281,16
93740,0,36.155906,42
93752,3,2.22293,19
93756,3,-20.0,1
93760,3,-20.0,1
93776,2,42.101331,47
93780,2,-20.0,1
93800,0,-1.834094,15
93804,1,73.800923,73
93816,1,-17.328469,3
93860,0,-1.170831,15
93864,0,-20.0,1
93900,1,7.250504,21
93904,3,20.786663,36
93968,0,12.780095,26
93996,0,-11.589391,7
94020,2,59.572739,60
94028,1,21.19545,32
94068,3,31.753116,41
94084,0,9.859429,22
94092,0,-18.50565,2
94092,2,3.474655,18
94128,0,-8.900851,9
94128,2,-9.42885,9
94132,0,-20.0,1
94220,1,31.533041,48
94276,3,48.32454,52
94300,0,31.568558,42
94304,0,-20.0,1
94328,0,-12.935984,6
94340,0,-17.115236,3
94364,1,24.458898,36
94412,1,-4.274489,12
94460,3,39.825197,46
94472,2,74.138855,86
94488,0,28.926679,37
94496,1,7.71448,21
94500,0,-17.072538,3
94556,0,-2.696272,14
94556,2,6.806257,21
94556,3,8.918242,24
94560,0,-20.0,1
94564,0,-20.0,1
94568,0,-20.0,1
94720,3,33.480495,41
94816,2,61.74959,65
94864,1,106.63912,92
94884,1,-14.384331,5
94904,0,82.28001,84
94964,2,27.033402,37
94984,1,10.630295,25
95028,0,20.233993,31
95032,0,-20.0,1
95040,2,2.283873,19
95044,2,-20.0,1
95048,2,-20.0,1
95080,0,-4.136848,12
95124,0,-6.395366,11
95124,3,140.116043,101
95128,0,-20.0,1
95128,3,-20.0,1
95192,2,25.01578,36
95196,2,-20.0,1
95200,0,2.854723,18
95292,0,9.223185,23
95296,0,-20.0,1
95324,3,41.259811,49
95328,3,-20.0,1
95340,3,-17.07127,3
95344,3,-20.0,1
95388,1,136.587596,101
95436,0,25.244085,35
95440,0,-20.0,1
95496,1,14.398655,27
95508,2,78.40944,78
95544,0,14.268409,26
95556,3,42.122269,53
95572,1,3.950268,19
95572,3,-15.663255,4
95576,1,-20.0,1
95576,3,-20.0,1
95656,3,5.6821,20
95736,3,4.265286,20
95784,2,73.035386,69
95788,1,50.643442,53
95820,0,69.254017,69
95824,0,-20.0,1
95832,3,10.39531,24
95836,1,-5.063922,12
95836,3,-20.0,1
95892,2,15.807115,27
95920,1,6.881973,21
95924,1,-20.0,1
95932,2,-7.379734,10
95940,1,-15.73385,4
95956,0,21.519776,33
95960,0,-20.0,1
95960,2,-11.37588,7
95964,0,-20.0,1
96004,2,-7.038574,11
96040,3,48.317488,51
96044,3,-20.0,1
96132,3,8.754334,22
96180,0,50.131799,54
96228,1,63.155858,72
96236,0,-2.031467,14
96240,0,-20.0,1
96312,3,34.922742,45
96316,3,-20.0,1
96320,0,4.850504,20
96364,2,99.237183,90
96400,0,4.64962,20
96404,0,-20.0,1
96428,1,44.698665,50
96456,2,10.222799,23
96544,0,26.9604,35
96544,1,18.574518,29
96548,0,-20.0,1
96548,1,-20.0,1
96552,0,-20.0,1
96584,3,68.558843,67
96612,2,28.97916,39
96652,0,12.980583,25
96656,3,3.914961,18
96708,3,-4.099633,13
96728,1,42.381321,45
96744,1,-15.997497,4
96748,1,-20.0,1
96788,1,-8.48552,10
96804,0,30.714662,38
96808,0,-20.0,1
96816,3,15.874733,27
96872,0,-1.334699,16
96896,3,4.712628,20
96920,0,-6.10434,12
96924,0,-20.0,1
96928,0,-20.0,1
96932,0,-20.0,1
96936,0,-20.0,1
96940,0,-20.0,1
96956,2,91.834961,86
97000,0,-1.44411,15
97040,1,59.765875,63
97068,2,13.48322,28
97072,0,0.962357,18
97072,2,-20.0,1
97248,0,36.174398,44
97300,3,122.226883,101
97304,3,-20.0,1
97324,1,71.338789,71
97340,0,9.613042,23
97344,0,-20.0,1
97368,2,73.009975,74
97372,2,-20.0,1
97376,2,-20.0,1
97380,2,-20.0,1
97400,3,11.325426,24
97488,3,7.804692,22
97496,1,33.817602,43
97576,0,53.237699,58
97592,3,13.636233,26
97604,1,15.77159,27
97616,2,55.830819,59
97652,0,5.779886,19
97672,0,-14.427493,5
97724,3,23.687721,33
97820,0,28.248177,37
97824,0,-20.0,1
97856,0,-11.134428,8
97872,1,67.671234,67
97876,1,-20.0,1
97888,3,31.525924,41
97988,3,12.525103,25
98020,2,127.702281,101
98024,2,-20.0,1
98128,1,64.807675,63
98136,3,25.816531,37
98140,0,72.21836,71
98140,3,-20.0,1
98144,3,-20.0,1
98148,3,-20.0,1
98212,2,39.157619,47
98232,2,-14.517562,5
98252,3,12.866177,26
98284,0,27.307266,36
98300,0,-15.939464,4
98304,0,-20.0,1
98312,1,37.944112,46
98316,1,-20.0,1
98324,2,10.315334,23
98384,0,3.027873,20
98388,0,-20.0,1
98392,0,-20.0,1
98396,0,-20.0,1
98416,3,26.984079,41
98432,2,15.721829,27
98452,3,-9.452686,9
98464,2,-10.708995,8
98492,1,36.784212,44
98500,0,14.305294,26
98560,3,16.247727,27
98572,0,3.213389,18
98576,0,-20.0,1
98580,0,-20.0,1
98600,1,14.203052,27
98600,3,-8.81368,10
98648,2,41.231117,46
98672,0,8.762475,23
98676,0,-20.0,1
98796,0,19.463352,30
98808,1,47.511448,52
98832,3,52.737273,58
98876,2,48.483212,57
98880,3,-5.245718,12
99000,2,18.883779,31
99080,3,41.566179,50
99164,2,32.627469,41
99172,1,92.262737,91
